date,from_bank,transaction_id,to_bank,to_account,sender,receiver,amount,currency,transaction_type,is_laundering,risk_score,risk_level,fraud_pattern,flag_round_amount,flag_high_value,flag_currency_mismatch,flag_velocity,flag_reinvestment
01-09-22 00:15,10,80040A6B0,10,80040A6B0,Corporation #382,Corporation #382,7156,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
02-09-22 18:45,22164,800E8B7F0,22164,800E8B7F0,Corporation #1829,Corporation #1829,1170846812,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:20,795,8005CE750,1467,8005DC930,Corporation #659,Partnership #961,103.48,US Dollar,Cheque,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
02-09-22 12:15,28627,8080AB9D0,28627,8080AB9D0,Sole Proprietorship #25936,Sole Proprietorship #25936,64780.43,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:05,26860,80287D701,6156,802A1FDC1,Partnership #4989,Sole Proprietorship #5616,13111.29,US Dollar,Bitcoin,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:18,1,8008E55A0,1,8008E55A0,Sole Proprietorship #1423,Sole Proprietorship #1423,7.27,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 06:33,17222,8040162D0,17222,8040162D0,Partnership #8147,Partnership #8147,88918.81,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 06:45,2385,803E270B0,2385,803E270B0,Sole Proprietorship #7535,Sole Proprietorship #7535,68851.37,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:06,795,800687440,795,800687440,Sole Proprietorship #1016,Sole Proprietorship #1016,4024.8,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:04,8798,8043B6CE0,27444,804FC1F20,Sole Proprietorship #8630,Corporation #7341,15215.07,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:02,32611,80515D0B0,2627,80515D010,Sole Proprietorship #8715,Partnership #9252,0.01,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:26,1,80011C190,1674,8003BB960,Sole Proprietorship #417,Partnership #464,13906.01,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:13,513,80045C0A0,220,8004586D0,Partnership #617,Partnership #618,650182,US Dollar,ACH,0,25,Low,unknown,FALSE,TRUE,FALSE,FALSE,FALSE
01-09-22 01:05,11157,801700FC0,11157,801700FC0,Partnership #3675,Partnership #3675,882507.17,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 02:42,5394,802B9D600,5394,802B9D600,Sole Proprietorship #5764,Sole Proprietorship #5764,139022.23,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 21:06,11157,807DA6020,11157,807DA6020,Partnership #12528,Partnership #12528,53167.92,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:09,220,800B36040,220,800B36040,Sole Proprietorship #1711,Sole Proprietorship #1711,13.09,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 16:49,14549,801CC5920,14549,801CC5920,Corporation #1468,Corporation #1468,59407.4,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:04,10,8003F7BD0,10,8003F7BD0,Sole Proprietorship #479,Sole Proprietorship #479,3553.43,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:18,11813,800D280B0,11296,8012D8F30,Corporation #1699,Sole Proprietorship #2984,3991.84,US Dollar,Wire,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:20,701,80066B2D0,701,80066B2D0,Sole Proprietorship #976,Sole Proprietorship #976,8.23,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:05,220,8.01E+35,220,8.01E+35,Partnership #839,Partnership #839,3340,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:21,3855,800669970,3855,800669970,Corporation #746,Corporation #746,1523.85,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:00,37561,804C49C10,13327,804C49A80,Partnership #8897,Corporation #6399,2443.86,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:12,220,8001325C0,1588,8003C0700,Corporation #84,Partnership #471,321.51,US Dollar,Cash,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:06,10,80058AAF0,10,80058AAF0,Partnership #863,Partnership #863,2915.4,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:07,1729,8007043B0,1729,8007043B0,Sole Proprietorship #19,Sole Proprietorship #19,8.29,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:09,3801,80135BC00,2824,801360010,Partnership #3172,Sole Proprietorship #3070,609.17,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:23,1292,80044F370,1292,80044F370,Corporation #513,Corporation #513,37071.94,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:08,3229,8032D04C0,3229,8032D04C0,Corporation #5328,Corporation #5328,13053505.87,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:16,1,800627410,2843,8006273C0,Corporation #701,Corporation #702,190469242,US Dollar,ACH,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
01-09-22 00:01,1457,800936280,1457,800936280,Sole Proprietorship #1483,Sole Proprietorship #1483,45914.01,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:28,33997,804E58F80,26024,804E597A0,Sole Proprietorship #8493,Partnership #9018,0.03,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 07:51,1124,8019E44B0,1124,8019E44B0,Sole Proprietorship #3957,Sole Proprietorship #3957,654314.67,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 14:52,32814,80BD43D10,32814,80BD43D10,Partnership #419,Partnership #419,569246.42,Mexican Peso,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:10,1420,8006223B0,1362,800750030,Partnership #1248,Partnership #1249,57626.71,US Dollar,Cheque,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
01-09-22 00:06,1,8006C49E0,11030,806A08C90,Sole Proprietorship #2170,Sole Proprietorship #1060,6.86,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:21,11107,800B263D0,11107,800B263D0,Corporation #1408,Corporation #1408,3.01,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:16,1,8002B62D0,1362,80033B380,Sole Proprietorship #277,Corporation #277,191.44,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:13,220,800685DC0,220,800685DC0,Sole Proprietorship #1027,Sole Proprietorship #1027,42953.55,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 23:21,15916,8069D3270,15916,8069D3270,Sole Proprietorship #30439,Sole Proprietorship #30439,99861.26,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:20,220,8004AE760,220,8004AE760,Corporation #477,Corporation #477,82.66,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:08,31045,800615D30,1588,800616090,Sole Proprietorship #933,Sole Proprietorship #934,555.4,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
02-09-22 00:53,1292,80407A3D0,1292,80407A3D0,Sole Proprietorship #7665,Sole Proprietorship #7665,7809616.95,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:17,1362,8001E0F10,1362,8001E0F10,Corporation #131,Corporation #131,11168.94,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:21,1729,800B2A3F0,1729,800B2A3F0,Sole Proprietorship #1697,Sole Proprietorship #1697,70242.86,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:08,10,800118A80,10,800118A80,Partnership #77,Partnership #77,1956137.77,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:23,1362,800306AA0,1362,800306AA0,Corporation #254,Corporation #254,14.23,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
02-09-22 05:57,2385,80275D8F0,2385,80275D8F0,Partnership #39564,Partnership #39564,544718.65,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 14:12,2824,804F62D50,2824,804F62D50,Partnership #9155,Partnership #9155,286949.88,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 07:46,23146,8035DB550,23146,8035DB550,Sole Proprietorship #40231,Sole Proprietorship #40231,1678084.32,Yuan,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:05,1362,800252EE0,10,800307C80,Sole Proprietorship #243,Corporation #257,2596.31,US Dollar,Wire,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:13,31441,8010ED770,220,8010ED3B0,Partnership #2755,Sole Proprietorship #2634,0.04,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
02-09-22 05:40,12381,804EA3CD0,12381,804EA3CD0,Sole Proprietorship #44960,Sole Proprietorship #44960,3343447.31,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:20,1,8003BC2C0,1,8003BC2C0,Sole Proprietorship #758,Sole Proprietorship #758,9235.24,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:14,313742,804FC1B10,18819,804FC2770,Partnership #8069,Sole Proprietorship #3106,9891.3,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:13,795,80062D590,795,80062D590,Corporation #790,Corporation #790,9.19,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:17,1124,80081A5D0,1124,80081A5D0,Corporation #1017,Corporation #1017,2779.85,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:10,1,8001D4130,1,8001D4130,Partnership #648,Partnership #648,1380663.63,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:25,220,800269450,220,800269450,Sole Proprietorship #262,Sole Proprietorship #262,811.72,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 23:49,23,80031DB30,23,80031DB30,Sole Proprietorship #1899,Sole Proprietorship #1899,1948222.4,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:12,1,8006FCF80,1674,80072F450,Corporation #854,Sole Proprietorship #1153,63438.5,US Dollar,Wire,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
01-09-22 12:04,3229,803553C20,3229,803553C20,Sole Proprietorship #52329,Sole Proprietorship #52329,77123.17,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:17,11157,8006DB6D0,11157,8006DB6D0,Partnership #1160,Partnership #1160,728.26,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:20,21174,80083B100,21174,80083B100,Partnership #1386,Partnership #1386,617648.47,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:27,1,80043AC10,8798,80D507000,Sole Proprietorship #141,Sole Proprietorship #553,9.48,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:21,1588,8008F1AC0,1588,8008F1AC0,Corporation #1135,Corporation #1135,167183.38,US Dollar,Reinvestment,0,40,Medium,layering,FALSE,TRUE,FALSE,FALSE,TRUE
01-09-22 00:14,3149,8016DFDC0,2439,802317790,Sole Proprietorship #3486,Sole Proprietorship #4930,2805.11,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:22,11296,8008FFBA0,11296,8008FFBA0,Partnership #1530,Partnership #1530,7.52,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
02-09-22 07:58,1047,8030C6190,1047,8030C6190,Corporation #5134,Corporation #5134,268009.56,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:28,1674,80060E8B0,1674,80060E8B0,Partnership #1113,Partnership #1113,140609.54,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:20,12,8000F42A0,11107,8006CFF30,Partnership #46,Partnership #1151,26144.14,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:12,12,8006290C0,12,8006290C0,Sole Proprietorship #949,Sole Proprietorship #949,8117.89,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:15,1124,8006FF760,1124,8006FF760,Sole Proprietorship #1114,Sole Proprietorship #1114,9.67,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:08,37436,802DAAFA0,22736,802DAA850,Partnership #6309,Sole Proprietorship #5987,0.01,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:20,1,800627370,1,800627370,Sole Proprietorship #943,Sole Proprietorship #943,135863.22,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:24,1420,8.00E+06,1420,8.00E+06,Sole Proprietorship #304,Sole Proprietorship #304,1536014.61,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:12,1467,8003EDB00,1467,8003EDB00,Corporation #360,Corporation #360,15753.12,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:29,26024,805A2A540,15730,80A188C80,Sole Proprietorship #1029,Partnership #10187,37.23,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:16,908,8005FB700,143995,813600910,Corporation #8308,Partnership #12,3.16,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:21,1588,800498D30,1588,800498D30,Sole Proprietorship #679,Sole Proprietorship #679,13.15,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 20:21,10,805B94850,10,805B94850,Corporation #2103,Corporation #2103,128667.94,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:07,1,800A8D870,1,800A8D870,Partnership #1706,Partnership #1706,14.95,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 02:12,21611,80A9F8E50,21611,80A9F8E50,Sole Proprietorship #42378,Sole Proprietorship #42378,569771.89,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:18,28800,80416B420,701,80539C830,Partnership #8190,Corporation #7617,13878.86,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 04:02,12,800545EA0,12,800545EA0,Corporation #2971,Corporation #2971,18977683.42,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:00,35817,8031EBCF0,16788,8031EF080,Partnership #6783,Sole Proprietorship #6368,0.01,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:12,1362,8003B4600,1362,8003B4600,Partnership #812,Partnership #812,12.56,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:25,12,8004C7F30,12,8004C7F30,Partnership #749,Partnership #749,59517.08,US Dollar,Reinvestment,0,40,Medium,layering,FALSE,TRUE,FALSE,FALSE,TRUE
01-09-22 00:20,1601,800AD4B30,1601,800AD4B30,Corporation #1368,Corporation #1368,24.91,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
02-09-22 14:10,3698,801922290,3698,801922290,Partnership #42365,Partnership #42365,60632.18,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:19,1,800140320,1,800140320,Partnership #213,Partnership #213,7.85,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:20,3291,800330C20,3291,800330C20,Sole Proprietorship #325,Sole Proprietorship #325,782.48,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:17,220,80049CF40,220,80049CF40,Sole Proprietorship #650,Sole Proprietorship #650,2783.7,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:12,1,800128AC0,10,80012AB70,Sole Proprietorship #75,Corporation #48,1775.39,US Dollar,Cash,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
02-09-22 16:39,10,800324F00,10,800324F00,Partnership #366,Partnership #366,561975.31,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 08:01,23691,801F17020,23691,801F17020,Sole Proprietorship #22742,Sole Proprietorship #22742,16051782.13,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:01,21550,800F9C600,21611,805A6A0F0,Partnership #8384,Corporation #7971,304.14,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:17,1688,80052BBF0,1688,80052BBF0,Corporation #548,Corporation #548,6.35,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:20,10,8004858A0,10,8004858A0,Corporation #458,Corporation #458,105527.06,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
02-09-22 04:28,2824,804F62D50,2824,804F62D50,Partnership #9155,Partnership #9155,108974.96,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:03,1362,80093EBB0,1362,80093EBB0,Corporation #1183,Corporation #1183,2905273.73,US Dollar,Reinvestment,0,40,Medium,layering,FALSE,TRUE,FALSE,FALSE,TRUE
01-09-22 00:00,2843,8007356C0,2843,8007356C0,Corporation #898,Corporation #898,11.83,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
02-09-22 05:31,2385,80275D8F0,2385,80275D8F0,Partnership #39564,Partnership #39564,92622.18,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:04,1,8000F47F0,1,8000F47F0,Sole Proprietorship #4,Sole Proprietorship #4,9.38,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:10,908,8005BC620,250810,812BCA8D0,Corporation #12424,Sole Proprietorship #864,19.15,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
02-09-22 06:41,10614,8070BC580,10614,8070BC580,Sole Proprietorship #10986,Sole Proprietorship #10986,213546.72,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 01:27,1467,802C30020,1467,802C30020,Partnership #6178,Partnership #6178,56566.69,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:17,1,8003917A0,1,8003917A0,Partnership #435,Partnership #435,6.72,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:12,220,802B8A5C0,210404,803F8A050,Corporation #4690,Corporation #6309,7389.14,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:13,1674,800481CA0,1674,800481CA0,Sole Proprietorship #610,Sole Proprietorship #610,80.77,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:29,3211,80014BC00,1,80014BA70,Sole Proprietorship #99,Corporation #55,146.08,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:14,1047,80078C670,1047,80078C670,Corporation #967,Corporation #967,16.45,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:10,32503,800E99030,1244,800EA0890,Sole Proprietorship #2249,Corporation #1471,0.01,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
02-09-22 14:55,23842,8017047B0,23842,8017047B0,Partnership #3678,Partnership #3678,131903191.9,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:27,3378,800581C40,3378,800581C40,Sole Proprietorship #812,Sole Proprietorship #812,9483.31,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:25,1124,800B421D0,1124,800B421D0,Sole Proprietorship #1713,Sole Proprietorship #1713,10194.26,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:15,20,80159ED10,20,80159ED10,Partnership #18979,Partnership #18979,112012.45,Yuan,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:28,21258,800AC9200,21258,800AC9200,Partnership #1736,Partnership #1736,25068.96,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:23,35835,802275200,1588,802275970,Partnership #5047,Partnership #5046,1270.42,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 17:11,11318,8023A2E90,11318,8023A2E90,Partnership #5195,Partnership #5195,484385.86,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:17,1601,8004A2A20,1601,8004A2A20,Partnership #680,Partnership #680,6.19,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:00,3426,8004B9580,701,8004B9670,Partnership #701,Partnership #702,354.58,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:08,11405,8008CCD30,11405,8008CCD30,Corporation #1111,Corporation #1111,172436.93,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:24,31528,8.05E+75,111425,804601BE0,Sole Proprietorship #8098,Partnership #8618,0.01,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:29,1420,800301DD0,1420,800301DD0,Sole Proprietorship #301,Sole Proprietorship #301,3662.19,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:18,3425,800435290,3425,800435290,Partnership #592,Partnership #592,44497.64,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:18,31088,80076B3C0,1124,80076BBA0,Corporation #932,Corporation #933,5562.15,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:11,1292,80057BF50,1292,80057BF50,Partnership #852,Partnership #852,24.96,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:14,12,8001C5670,12,8001C5670,Sole Proprietorship #173,Sole Proprietorship #173,5.57,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:10,1,8002F39A0,1,8002F39A0,Corporation #248,Corporation #248,21.26,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:11,11474,80089FC50,11474,80089FC50,Sole Proprietorship #1389,Sole Proprietorship #1389,36712.22,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:06,2843,8005A2B40,2843,8005A2B40,Corporation #615,Corporation #615,6.56,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 13:27,8771,804EB49F0,8771,804EB49F0,Sole Proprietorship #42524,Sole Proprietorship #42524,3684284.97,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 09:27,9417,8038D58E0,9417,8038D58E0,Sole Proprietorship #29725,Sole Proprietorship #29725,307864.71,Yuan,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:12,220,8.00E+05,220,8.00E+05,Partnership #136,Partnership #136,718536.03,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:13,4503,8.03E+144,25075,805CF17E0,Sole Proprietorship #6687,Partnership #10255,21900.76,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:19,1729,800677DC0,1729,800677DC0,Sole Proprietorship #1003,Sole Proprietorship #1003,282574.52,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:20,12,80034CF10,12,80034CF10,Partnership #400,Partnership #400,15.07,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
